#DESC MOVES-ready input file for RPD and RPV modes
#GRDNAME: METCRO_12US2_CRO12CONUS1        
#MCXREF : /garnet/oaqps/em_v6.2/ge_dat/onroad/MCXREF_2011eg_22aug2014_v0
#MFMREF : /garnet/oaqps/em_v6.2/ge_dat/onroad/MFMREF_2011eg_22aug2014_v0
#MODELING PERIOD :  2011001 - 2011365
#TEMP_BUFFER_BIN :    10.00
#PP_TEMP_INCREMENT    10
RefCounty,FuelMonth,TemperatureProfileID,RefMinT,RefMaxT,Temp1,Temp2,,,,,,,,,,,,Temp24
006001,    7,   M2011070016,     26.12,    110.35,     64.67,     63.33,     62.27,     61.38,     60.61,     60.00,     61.00,     66.10,     74.23,     83.16,     91.50,     98.59,    104.15,    108.09,    110.00,    109.64,    106.84,    101.52,     93.47,     84.19,     76.82,     72.07,     68.87,     66.42
006001,    7,   M2011070017,     26.12,    110.35,     73.73,     72.66,     71.82,     71.11,     70.49,     70.00,     70.80,     74.88,     81.39,     88.53,     95.20,    100.87,    105.32,    108.47,    110.00,    109.71,    107.47,    103.21,     96.78,     89.35,     83.46,     79.65,     77.09,     75.13
006001,    7,   M2011070018,     26.12,    110.35,     82.80,     82.00,     81.36,     80.83,     80.37,     80.00,     80.60,     83.66,     88.54,     93.90,     98.90,    103.15,    106.49,    108.85,    110.00,    109.78,    108.10,    104.91,    100.08,     94.51,     90.09,     87.24,     85.32,     83.85
006001,    7,   M2011070019,     26.12,    110.35,     91.87,     91.33,     90.91,     90.55,     90.25,     90.00,     90.40,     92.44,     95.69,     99.26,    102.60,    105.44,    107.66,    109.23,    110.00,    109.86,    108.73,    106.61,    103.39,     99.68,     96.73,     94.83,     93.55,     92.57
006001,    7,   M2011070020,     26.12,    110.35,    100.93,    100.67,    100.45,    100.28,    100.12,    100.00,    100.20,    101.22,    102.85,    104.63,    106.30,    107.72,    108.83,    109.62,    110.00,    109.93,    109.37,    108.30,    106.69,    104.84,    103.36,    102.41,    101.77,    101.28
006001,    7,   M2011070021,     26.12,    110.35,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00,    110.00
006001,    7,   M2011070022,     26.12,    110.35,     27.47,     25.32,     23.63,     22.21,     20.98,     20.00,     21.61,     29.76,     42.77,     57.06,     70.41,     81.75,     90.63,     96.94,    100.00,     99.43,     94.94,     86.43,     73.55,     58.70,     46.92,     39.31,     34.18,     30.27
006001,    7,   M2011070023,     26.12,    110.35,     36.53,     34.66,     33.18,     31.94,     30.86,     30.00,     31.41,     38.54,     49.92,     62.43,     74.11,     84.03,     91.81,     97.32,    100.00,     99.50,     95.57,     88.12,     76.86,     63.87,     53.55,     46.90,     42.41,     38.99
006001,    7,   M2011070024,     26.12,    110.35,     45.60,     43.99,     42.73,     41.66,     40.74,     40.00,     41.21,     47.32,     57.08,     67.79,     77.80,     86.31,     92.98,     97.70,    100.00,     99.57,     96.20,     89.82,     80.17,     69.03,     60.19,     54.48,     50.64,     47.70
006001,    7,   M2011070025,     26.12,    110.35,     54.67,     53.33,     52.27,     51.38,     50.61,     50.00,     51.00,     56.10,     64.23,     73.16,     81.50,     88.59,     94.15,     98.09,    100.00,     99.64,     96.84,     91.52,     83.47,     74.19,     66.82,     62.07,     58.87,     56.42
006001,    7,   M2011070026,     26.12,    110.35,     63.73,     62.66,     61.82,     61.11,     60.49,     60.00,     60.80,     64.88,     71.39,     78.53,     85.20,     90.87,     95.32,     98.47,    100.00,     99.71,     97.47,     93.21,     86.78,     79.35,     73.46,     69.65,     67.09,     65.13
006001,    7,   M2011070027,     26.12,    110.35,     72.80,     72.00,     71.36,     70.83,     70.37,     70.00,     70.60,     73.66,     78.54,     83.90,     88.90,     93.15,     96.49,     98.85,    100.00,     99.78,     98.10,     94.91,     90.08,     84.51,     80.09,     77.24,     75.32,     73.85
006001,    7,   M2011070028,     26.12,    110.35,     81.87,     81.33,     80.91,     80.55,     80.25,     80.00,     80.40,     82.44,     85.69,     89.26,     92.60,     95.44,     97.66,     99.23,    100.00,     99.86,     98.73,     96.61,     93.39,     89.68,     86.73,     84.83,     83.55,     82.57
006001,    7,   M2011070029,     26.12,    110.35,     90.93,     90.67,     90.45,     90.28,     90.12,     90.00,     90.20,     91.22,     92.85,     94.63,     96.30,     97.72,     98.83,     99.62,    100.00,     99.93,     99.37,     98.30,     96.69,     94.84,     93.36,     92.41,     91.77,     91.28
006001,    7,   M2011070030,     26.12,    110.35,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00
006001,    7,   M2011070031,     26.12,    110.35,     26.53,     24.66,     23.18,     21.94,     20.86,     20.00,     21.41,     28.54,     39.92,     52.43,     64.11,     74.03,     81.81,     87.32,     90.00,     89.50,     85.57,     78.12,     66.86,     53.87,     43.55,     36.90,     32.41,     28.99
006001,    7,   M2011070032,     26.12,    110.35,     35.60,     33.99,     32.73,     31.66,     30.74,     30.00,     31.21,     37.32,     47.08,     57.79,     67.80,     76.31,     82.98,     87.70,     90.00,     89.57,     86.20,     79.82,     70.17,     59.03,     50.19,     44.48,     40.64,     37.70
006001,    7,   M2011070033,     26.12,    110.35,     44.67,     43.33,     42.27,     41.38,     40.61,     40.00,     41.00,     46.10,     54.23,     63.16,     71.50,     78.59,     84.15,     88.09,     90.00,     89.64,     86.84,     81.52,     73.47,     64.19,     56.82,     52.07,     48.87,     46.42
006001,    7,   M2011070034,     26.12,    110.35,     53.73,     52.66,     51.82,     51.11,     50.49,     50.00,     50.80,     54.88,     61.39,     68.53,     75.20,     80.87,     85.32,     88.47,     90.00,     89.71,     87.47,     83.21,     76.78,     69.35,     63.46,     59.65,     57.09,     55.13
